0.500910,100,1,0.250000
0.284587,100,2,0.250000
0.156753,100,4,0.250000
0.107370,100,8,0.250000
0.073391,100,16,0.250000
0.346261,100,1,0.500000
0.213210,100,2,0.500000
0.115562,100,4,0.500000
0.078392,100,8,0.500000
0.052720,100,16,0.500000
0.240963,100,1,0.750000
0.150849,100,2,0.750000
0.094330,100,4,0.750000
0.057225,100,8,0.750000
0.043134,100,16,0.750000
